"id","Gender","Age","Region_Code","Vehicle_Age","Vehicle_Damage","Annual_Premium","Vintage","Response"
43336,"Female",39,"28","1-2 Year","Yes",43667,267,0
86564,"Female",25,"29","< 1 Year","No",33366,46,0
28217,"Male",32,"8","< 1 Year","No",2630,38,0
222163,"Male",24,"8","< 1 Year","No",35194,220,0
209801,"Female",28,"8","1-2 Year","Yes",2630,60,1
248838,"Male",73,"8","1-2 Year","No",51820,256,0
380920,"Male",48,"28","1-2 Year","Yes",57137,293,1
100935,"Female",71,"28","1-2 Year","Yes",33032,192,0
121956,"Male",24,"28","< 1 Year","No",27951,267,0
53806,"Female",70,"28","> 2 Years","Yes",30055,27,0
62936,"Male",68,"29","1-2 Year","Yes",42302,122,0
293044,"Female",36,"3","1-2 Year","No",22415,286,0
89732,"Female",34,"15","1-2 Year","No",2630,87,0
129216,"Male",64,"28","1-2 Year","Yes",26948,286,0
72703,"Male",37,"46","1-2 Year","Yes",2630,290,0
194336,"Female",22,"15","< 1 Year","No",33621,250,0
186127,"Male",41,"11","1-2 Year","Yes",2630,59,0
212172,"Male",21,"8","< 1 Year","No",31974,63,0
294947,"Female",26,"28","< 1 Year","No",51034,106,0
40436,"Female",30,"3","< 1 Year","No",24922,26,0
341146,"Female",22,"30","< 1 Year","No",28456,213,0
183951,"Male",22,"11","< 1 Year","No",2630,121,0
305910,"Male",22,"28","< 1 Year","Yes",41590,38,0
31910,"Male",45,"46","1-2 Year","No",2630,60,0
301477,"Female",26,"8","< 1 Year","No",57672,187,0
213470,"Male",55,"8","1-2 Year","Yes",34641,36,1
43063,"Male",47,"46","1-2 Year","No",14724,58,0
117184,"Female",74,"28","1-2 Year","Yes",27498,83,0
380224,"Male",23,"29","< 1 Year","No",51639,170,0
295085,"Male",23,"8","< 1 Year","Yes",39632,213,1
315457,"Female",46,"28","1-2 Year","No",27143,164,0
172989,"Female",24,"8","< 1 Year","No",34975,156,0
154747,"Female",60,"28","1-2 Year","No",33460,260,0
345048,"Male",54,"28","1-2 Year","Yes",47870,121,0
262022,"Female",25,"28","< 1 Year","No",30064,282,0
57436,"Female",22,"46","< 1 Year","No",26306,257,0
63097,"Female",34,"8","1-2 Year","No",37939,292,0
274138,"Female",68,"28","1-2 Year","Yes",2630,207,1
11327,"Male",72,"41","1-2 Year","No",39816,139,0
82024,"Male",58,"8","> 2 Years","Yes",36856,245,0
225344,"Female",24,"30","< 1 Year","No",30988,156,0
377642,"Male",29,"50","< 1 Year","No",40299,182,0
222901,"Female",24,"28","< 1 Year","Yes",39333,170,1
299403,"Female",42,"8","> 2 Years","Yes",2630,39,1
341776,"Male",34,"30","1-2 Year","No",28821,29,0
213933,"Female",48,"28","1-2 Year","Yes",43287,187,0
270153,"Female",23,"46","< 1 Year","No",28998,54,0
20575,"Male",53,"28","1-2 Year","Yes",42645,77,0
241115,"Female",45,"28","1-2 Year","Yes",2630,284,1
54180,"Female",22,"41","< 1 Year","Yes",28609,248,0
219479,"Male",22,"15","< 1 Year","No",30820,269,0
345911,"Male",62,"41","1-2 Year","Yes",39405,136,0
126071,"Male",24,"50","< 1 Year","No",36330,228,0
143570,"Female",24,"11","< 1 Year","No",40135,21,0
124689,"Male",41,"28","1-2 Year","Yes",45369,206,0
189002,"Male",68,"8","1-2 Year","Yes",45491,170,0
24623,"Male",36,"8","1-2 Year","Yes",2630,189,1
100035,"Female",23,"50","< 1 Year","No",33369,227,0
375334,"Female",69,"11","> 2 Years","Yes",20258,159,0
335615,"Male",44,"28","1-2 Year","Yes",36245,133,1
341969,"Male",75,"28","1-2 Year","Yes",23862,105,0
145794,"Male",39,"28","> 2 Years","Yes",24743,85,0
33737,"Male",21,"28","1-2 Year","Yes",57552,53,0
4043,"Female",74,"8","1-2 Year","No",67237,159,0
191996,"Female",39,"30","1-2 Year","No",2630,229,0
19078,"Male",44,"28","1-2 Year","No",42008,99,0
171318,"Male",39,"8","1-2 Year","No",23631,52,0
146083,"Male",46,"11","1-2 Year","Yes",33430,165,0
256264,"Male",64,"28","1-2 Year","No",43658,17,0
378046,"Female",22,"28","< 1 Year","No",28579,242,0
167018,"Male",47,"28","1-2 Year","Yes",31533,84,1
250817,"Male",31,"46","1-2 Year","Yes",28211,72,0
41086,"Female",21,"11","< 1 Year","No",29064,250,0
162024,"Female",41,"28","1-2 Year","No",40917,83,0
265724,"Male",23,"28","< 1 Year","Yes",51424,140,0
380811,"Male",21,"3","< 1 Year","Yes",29977,72,0
145791,"Male",24,"11","< 1 Year","No",37056,238,0
234694,"Male",25,"29","< 1 Year","No",24774,118,0
362027,"Female",34,"46","1-2 Year","No",2630,284,0
262849,"Male",57,"28","1-2 Year","Yes",37300,88,1
120428,"Male",45,"28","1-2 Year","No",25852,104,0
175587,"Female",31,"29","< 1 Year","No",2630,222,0
159009,"Female",59,"28","1-2 Year","Yes",49881,68,0
267289,"Female",21,"30","< 1 Year","No",34780,102,0
256184,"Male",37,"8","1-2 Year","No",44083,288,0
293782,"Male",60,"28","1-2 Year","Yes",24571,221,1
377581,"Male",51,"28","1-2 Year","Yes",52370,170,0
211566,"Female",48,"28","1-2 Year","Yes",2630,146,1
32542,"Female",26,"11","< 1 Year","Yes",28882,220,1
79628,"Female",49,"11","1-2 Year","Yes",2630,51,0
172274,"Male",61,"8","1-2 Year","No",40395,129,0
23520,"Male",40,"28","1-2 Year","Yes",39975,182,0
332005,"Male",68,"50","1-2 Year","No",49684,159,0
258611,"Female",51,"28","1-2 Year","Yes",36338,247,0
13406,"Male",51,"28","1-2 Year","Yes",26390,185,1
114222,"Female",24,"29","< 1 Year","No",34729,89,0
212383,"Female",50,"46","1-2 Year","No",27239,192,0
181774,"Male",22,"46","< 1 Year","No",36502,113,0
320137,"Female",22,"28","< 1 Year","No",33846,61,0
24019,"Female",36,"15","1-2 Year","No",27114,163,0
338526,"Male",41,"8","1-2 Year","Yes",2630,79,0
156775,"Female",26,"8","< 1 Year","No",36932,146,0
308610,"Male",65,"8","1-2 Year","Yes",39423,230,1
283290,"Male",59,"11","> 2 Years","Yes",21100,185,1
81564,"Female",47,"15","1-2 Year","No",45266,243,0
330409,"Male",36,"8","1-2 Year","Yes",37493,26,0
159751,"Male",29,"28","< 1 Year","Yes",48025,12,0
73737,"Male",23,"46","< 1 Year","No",31445,298,0
160697,"Male",58,"28","1-2 Year","Yes",48868,89,0
215525,"Female",26,"41","< 1 Year","No",37682,244,0
374830,"Male",26,"8","< 1 Year","Yes",34688,266,0
204218,"Male",68,"28","> 2 Years","Yes",31803,156,0
279702,"Female",39,"28","1-2 Year","No",33275,222,0
338606,"Female",23,"3","< 1 Year","Yes",37944,259,0
219598,"Male",48,"28","1-2 Year","Yes",33530,16,0
192132,"Female",24,"41","< 1 Year","No",29441,185,0
107035,"Female",62,"28","1-2 Year","No",41433,52,0
68493,"Male",29,"41","1-2 Year","No",25484,215,0
171078,"Female",52,"28","> 2 Years","Yes",2630,158,1
108746,"Female",24,"41","< 1 Year","Yes",38757,295,1
219673,"Male",57,"29","> 2 Years","Yes",29202,283,1
172874,"Male",69,"11","1-2 Year","Yes",23447,125,0
255465,"Male",21,"41","< 1 Year","No",30698,190,0
131313,"Female",70,"28","1-2 Year","No",32216,292,0
215782,"Male",24,"8","< 1 Year","Yes",27490,243,0
22992,"Male",61,"8","1-2 Year","No",2630,55,0
301036,"Male",41,"28","1-2 Year","Yes",2630,274,1
272717,"Male",36,"28","1-2 Year","Yes",28416,288,0
194496,"Female",40,"28","1-2 Year","Yes",39235,46,1
210784,"Male",29,"28","1-2 Year","Yes",28151,294,1
160591,"Male",22,"28","< 1 Year","Yes",39972,24,0
242089,"Male",68,"3","1-2 Year","Yes",2630,217,0
276926,"Female",25,"30","< 1 Year","No",25641,188,0
290544,"Male",51,"28","1-2 Year","Yes",44154,196,1
37452,"Male",22,"46","< 1 Year","No",28932,130,0
9274,"Male",24,"41","< 1 Year","No",36147,246,0
17409,"Female",23,"50","< 1 Year","No",40334,206,0
143464,"Female",27,"15","< 1 Year","No",2630,221,0
87535,"Male",42,"8","> 2 Years","Yes",39170,226,0
207001,"Female",78,"28","1-2 Year","Yes",22857,202,0
134125,"Female",42,"28","1-2 Year","Yes",28094,105,1
272529,"Male",52,"28","1-2 Year","No",2630,263,0
3250,"Male",44,"28","1-2 Year","Yes",46664,59,0
98119,"Female",22,"8","< 1 Year","No",29737,53,0
152994,"Female",33,"28","1-2 Year","No",44294,174,0
341363,"Female",21,"8","< 1 Year","No",27611,230,0
311741,"Male",37,"41","1-2 Year","Yes",30278,177,0
23994,"Male",45,"41","1-2 Year","No",22094,150,0
71981,"Female",34,"28","1-2 Year","No",39827,181,0
316604,"Male",50,"8","1-2 Year","No",32662,291,0
255951,"Male",41,"28","1-2 Year","Yes",38336,115,0
165722,"Male",30,"8","< 1 Year","No",32238,118,0
249577,"Female",64,"46","1-2 Year","Yes",38383,54,0
252625,"Male",45,"3","1-2 Year","No",20607,127,0
69675,"Female",24,"28","< 1 Year","No",66430,97,0
89299,"Female",27,"46","< 1 Year","No",29204,260,0
96723,"Male",30,"28","< 1 Year","No",38051,232,0
55806,"Female",23,"29","< 1 Year","No",35438,17,0
21920,"Male",22,"46","< 1 Year","No",53578,219,0
233185,"Male",43,"30","1-2 Year","No",25203,113,0
186520,"Female",70,"28","1-2 Year","No",66894,96,0
293250,"Female",28,"15","< 1 Year","No",36289,72,0
16628,"Male",50,"30","1-2 Year","Yes",2630,93,1
232039,"Male",23,"28","< 1 Year","No",57674,237,0
272436,"Male",61,"30","1-2 Year","Yes",29803,221,0
50943,"Male",31,"50","< 1 Year","Yes",2630,157,1
114250,"Male",20,"41","< 1 Year","Yes",24304,164,0
332759,"Male",67,"8","1-2 Year","No",24172,15,0
38989,"Male",74,"28","1-2 Year","No",55661,243,0
131126,"Male",22,"8","< 1 Year","No",46545,261,0
158467,"Male",53,"28","1-2 Year","Yes",38803,256,0
64980,"Female",25,"11","1-2 Year","Yes",27792,188,0
355679,"Female",25,"28","< 1 Year","No",52546,162,0
378508,"Female",29,"3","< 1 Year","Yes",19595,101,0
346568,"Male",41,"8","1-2 Year","No",31691,98,0
95138,"Female",23,"46","< 1 Year","No",38184,217,0
307774,"Female",30,"28","< 1 Year","Yes",53442,17,0
244183,"Male",30,"11","< 1 Year","No",26647,76,0
319793,"Female",53,"11","1-2 Year","Yes",30290,67,1
20526,"Male",32,"30","< 1 Year","Yes",29588,199,1
67997,"Male",55,"28","1-2 Year","No",52367,35,0
159355,"Female",46,"3","1-2 Year","No",22830,190,0
380938,"Male",50,"11","1-2 Year","Yes",42856,148,0
53049,"Female",63,"28","1-2 Year","No",40754,37,0
222928,"Female",30,"28","< 1 Year","Yes",31828,67,0
20187,"Female",30,"28","< 1 Year","No",51502,125,0
281869,"Male",30,"29","< 1 Year","Yes",37432,131,0
282917,"Male",48,"28","1-2 Year","Yes",36286,41,0
260091,"Female",25,"41","< 1 Year","No",29882,271,0
248187,"Male",64,"28","1-2 Year","Yes",37219,211,0
133882,"Female",34,"46","1-2 Year","Yes",16455,212,0
199488,"Female",46,"28","1-2 Year","Yes",69856,288,1
36881,"Female",36,"28","1-2 Year","No",52246,33,0
312539,"Male",67,"28","1-2 Year","Yes",66409,247,0
49791,"Female",42,"28","1-2 Year","Yes",21896,74,0
65808,"Female",27,"8","< 1 Year","Yes",47867,46,0
9626,"Female",29,"8","< 1 Year","No",31944,18,0
212294,"Female",25,"41","< 1 Year","Yes",32661,170,0
132053,"Male",26,"28","< 1 Year","No",38201,189,0
293827,"Male",35,"28","1-2 Year","Yes",47326,92,1
302422,"Male",43,"28","1-2 Year","Yes",38353,65,0
223405,"Male",51,"28","1-2 Year","Yes",36983,132,1
303064,"Male",52,"8","> 2 Years","Yes",70548,85,1
370062,"Male",50,"28","1-2 Year","Yes",22594,286,0
234656,"Female",25,"15","< 1 Year","No",43186,155,0
108085,"Male",25,"8","< 1 Year","No",25821,59,0
274853,"Male",42,"46","1-2 Year","Yes",2630,195,0
111657,"Male",37,"28","1-2 Year","Yes",33856,271,1
305220,"Male",21,"28","1-2 Year","Yes",38186,106,0
86846,"Female",28,"28","< 1 Year","Yes",39547,36,0
151571,"Female",30,"41","< 1 Year","No",27094,212,0
60093,"Male",45,"30","1-2 Year","No",23752,66,0
375033,"Male",52,"28","1-2 Year","Yes",30264,125,0
47521,"Male",42,"8","1-2 Year","Yes",82033,34,0
239551,"Male",26,"3","< 1 Year","No",34553,138,0
294431,"Male",55,"28","1-2 Year","Yes",39971,173,1
30486,"Female",48,"8","1-2 Year","Yes",2630,225,0
193836,"Male",26,"11","< 1 Year","No",23116,208,0
357114,"Male",49,"28","1-2 Year","Yes",56980,161,1
297296,"Male",53,"3","1-2 Year","No",24330,214,0
255413,"Female",20,"15","< 1 Year","Yes",30051,116,0
199827,"Female",52,"46","1-2 Year","No",2630,35,0
376394,"Male",57,"28","> 2 Years","Yes",30910,122,1
34214,"Female",42,"29","> 2 Years","Yes",2630,179,0
255943,"Male",42,"28","1-2 Year","Yes",35627,23,0
35438,"Male",50,"11","1-2 Year","No",29622,298,0
106836,"Male",29,"15","< 1 Year","No",39116,263,0
109805,"Male",47,"8","1-2 Year","Yes",32422,167,0
79849,"Female",24,"30","< 1 Year","No",2630,78,0
148573,"Male",64,"28","1-2 Year","No",41438,235,0
350880,"Male",75,"29","1-2 Year","Yes",70913,101,0
359219,"Male",44,"28","1-2 Year","Yes",36413,217,0
325399,"Female",36,"28","1-2 Year","Yes",46509,123,1
260841,"Female",27,"46","< 1 Year","No",30068,144,0
474,"Female",24,"8","< 1 Year","Yes",42636,155,0
246889,"Female",36,"28","1-2 Year","Yes",66091,133,1
161378,"Female",21,"3","< 1 Year","Yes",38491,56,0
203259,"Male",43,"28","1-2 Year","Yes",40671,14,0
215796,"Male",44,"28","1-2 Year","Yes",36373,244,0
18022,"Female",23,"28","< 1 Year","Yes",32497,178,0
212161,"Male",32,"50","< 1 Year","No",2630,102,0
68269,"Female",21,"29","< 1 Year","Yes",2630,40,0
5588,"Male",21,"8","< 1 Year","Yes",35574,231,0
277439,"Male",49,"41","1-2 Year","Yes",2630,246,0
72208,"Male",45,"28","> 2 Years","Yes",38067,219,0
185414,"Male",57,"29","1-2 Year","Yes",31707,143,1
86507,"Female",46,"28","1-2 Year","Yes",44223,19,1
97699,"Male",42,"46","1-2 Year","No",28206,134,0
8926,"Male",21,"8","< 1 Year","Yes",31173,192,1
319730,"Male",50,"8","1-2 Year","No",38432,51,0
13544,"Male",46,"28","1-2 Year","Yes",35114,145,0
86525,"Female",22,"8","< 1 Year","No",28930,90,0
129632,"Female",29,"15","< 1 Year","No",43980,299,0
100340,"Female",23,"29","< 1 Year","No",57685,69,0
35573,"Female",69,"28","1-2 Year","No",24936,198,0
362223,"Female",59,"28","1-2 Year","Yes",27493,266,0
197288,"Female",42,"29","1-2 Year","Yes",36593,70,1
334179,"Female",24,"46","< 1 Year","Yes",32639,291,0
167720,"Female",67,"28","1-2 Year","Yes",38325,202,0
148238,"Female",46,"28","1-2 Year","Yes",39963,15,0
212722,"Female",28,"28","< 1 Year","No",47929,223,0
251538,"Female",47,"28","1-2 Year","Yes",32582,112,1
28455,"Female",26,"28","< 1 Year","No",27369,233,0
284695,"Male",24,"30","< 1 Year","No",37056,37,0
157515,"Male",39,"28","1-2 Year","Yes",42950,29,1
356792,"Female",24,"30","< 1 Year","No",31376,110,0
146631,"Male",58,"29","1-2 Year","Yes",29206,235,0
317269,"Male",51,"28","1-2 Year","Yes",45749,166,0
198920,"Male",26,"29","< 1 Year","No",24445,240,0
344026,"Male",56,"28","1-2 Year","Yes",34435,182,0
36103,"Male",35,"8","1-2 Year","Yes",2630,185,0
328975,"Male",39,"28","1-2 Year","No",34750,97,0
182452,"Female",23,"15","< 1 Year","Yes",26516,249,0
120042,"Male",29,"28","< 1 Year","No",2630,40,0
311138,"Male",70,"28","1-2 Year","No",42493,62,0
34228,"Male",31,"28","< 1 Year","No",31450,79,0
190518,"Female",30,"28","1-2 Year","No",33533,145,0
31641,"Female",54,"28","1-2 Year","Yes",25982,151,0
134128,"Male",51,"8","1-2 Year","Yes",32034,264,0
203718,"Male",30,"50","< 1 Year","No",29807,26,0
88131,"Female",63,"28","1-2 Year","Yes",46987,243,0
32305,"Female",45,"28","1-2 Year","Yes",39742,264,0
343811,"Male",42,"28","1-2 Year","Yes",38331,53,0
29723,"Male",44,"28","1-2 Year","No",34789,51,0
124476,"Female",28,"3","1-2 Year","Yes",35059,40,0
121416,"Female",29,"3","< 1 Year","Yes",2630,21,0
64954,"Female",23,"15","< 1 Year","Yes",28388,94,0
37693,"Male",65,"28","> 2 Years","Yes",2630,197,0
35491,"Male",24,"28","< 1 Year","No",48697,204,0
89945,"Female",53,"28","1-2 Year","No",44667,279,0
293914,"Female",21,"3","< 1 Year","No",17581,118,0
37894,"Male",57,"28","1-2 Year","Yes",40129,168,0
293101,"Female",24,"8","< 1 Year","No",61453,279,0
239963,"Female",50,"28","> 2 Years","Yes",40540,175,0
203733,"Female",27,"28","< 1 Year","No",49176,147,0
162989,"Female",22,"3","1-2 Year","No",2630,207,0
132063,"Male",53,"8","1-2 Year","No",42589,150,0
220980,"Male",49,"28","1-2 Year","Yes",24277,14,0
97411,"Male",53,"46","1-2 Year","Yes",31706,264,0
324157,"Female",78,"28","1-2 Year","No",50656,254,0
255968,"Male",49,"8","1-2 Year","Yes",41545,174,0
317678,"Male",46,"28","1-2 Year","Yes",34112,259,0
349013,"Female",56,"28","> 2 Years","Yes",49395,49,0
130542,"Male",27,"8","< 1 Year","No",62766,135,0
246072,"Female",27,"11","< 1 Year","No",42808,74,0
85699,"Male",52,"28","1-2 Year","No",2630,264,0
40054,"Male",43,"11","1-2 Year","Yes",2630,105,0
155256,"Female",30,"8","1-2 Year","Yes",49794,132,0
132946,"Female",25,"8","< 1 Year","No",32544,120,0
189422,"Male",23,"41","< 1 Year","Yes",37621,108,0
274217,"Female",22,"28","< 1 Year","Yes",50990,228,1
292567,"Female",57,"8","1-2 Year","Yes",52858,125,0
190981,"Male",70,"28","1-2 Year","No",38287,132,0
108883,"Male",28,"50","< 1 Year","No",2630,117,0
44461,"Female",24,"30","< 1 Year","No",26916,206,0
207217,"Female",40,"8","1-2 Year","Yes",29254,190,0
330476,"Male",61,"28","1-2 Year","Yes",44649,127,0
14204,"Female",48,"50","1-2 Year","No",30185,51,0
362845,"Female",50,"28","1-2 Year","No",55891,94,0
224962,"Female",47,"28","1-2 Year","No",43100,63,0
157082,"Male",50,"28","1-2 Year","No",34092,43,0
24581,"Male",59,"28","1-2 Year","Yes",30930,167,0
252230,"Male",41,"41","1-2 Year","Yes",27348,246,1
320697,"Male",44,"28","1-2 Year","Yes",35369,272,0
167876,"Female",44,"30","1-2 Year","No",46590,238,0
254862,"Female",29,"41","< 1 Year","No",33708,120,0
176803,"Male",45,"29","1-2 Year","Yes",36713,14,0
266140,"Female",22,"11","< 1 Year","No",33307,55,0
359606,"Female",31,"3","< 1 Year","No",21341,188,0
8516,"Female",26,"8","< 1 Year","No",29906,59,0
323580,"Male",24,"41","< 1 Year","No",31298,270,0
161823,"Male",42,"8","1-2 Year","Yes",27833,68,0
150358,"Female",63,"29","1-2 Year","No",24968,155,0
20657,"Male",48,"28","1-2 Year","Yes",37411,163,0
193661,"Male",38,"28","1-2 Year","No",19741,208,0
36058,"Female",31,"46","1-2 Year","Yes",30582,89,1
378539,"Male",25,"8","< 1 Year","No",33781,248,0
278509,"Female",33,"8","< 1 Year","Yes",2630,206,0
12125,"Male",24,"3","< 1 Year","No",33890,14,0
102339,"Male",54,"30","1-2 Year","No",31338,50,0
162154,"Female",49,"28","1-2 Year","Yes",25458,189,0
304552,"Male",45,"8","1-2 Year","Yes",42070,253,0
260188,"Male",48,"28","1-2 Year","Yes",63670,288,0
267343,"Female",20,"50","< 1 Year","Yes",2630,102,0
133910,"Female",66,"28","1-2 Year","Yes",49565,199,0
329788,"Female",21,"46","< 1 Year","Yes",23165,48,0
50007,"Female",20,"28","< 1 Year","Yes",42939,110,0
84563,"Male",68,"28","1-2 Year","Yes",2630,148,0
179618,"Male",21,"41","< 1 Year","Yes",18194,75,0
336386,"Male",41,"28","1-2 Year","Yes",27862,250,0
294929,"Female",41,"28","1-2 Year","Yes",30495,259,0
58956,"Female",32,"11","1-2 Year","Yes",2630,25,1
229102,"Male",28,"28","< 1 Year","No",2630,159,0
184165,"Male",66,"28","1-2 Year","No",65922,140,0
92563,"Female",36,"50","1-2 Year","No",23948,112,0
291334,"Female",48,"28","> 2 Years","Yes",52315,197,1
134089,"Male",27,"8","< 1 Year","No",54286,139,0
194673,"Male",23,"8","< 1 Year","No",43917,195,0
37928,"Female",41,"41","1-2 Year","Yes",21519,279,0
360203,"Male",43,"30","1-2 Year","Yes",28285,218,1
25326,"Female",35,"28","1-2 Year","No",33645,111,0
345529,"Male",21,"50","< 1 Year","No",35818,266,0
354883,"Female",21,"8","< 1 Year","Yes",36220,102,0
5538,"Male",25,"28","< 1 Year","No",2630,193,0
232472,"Male",25,"28","< 1 Year","No",51976,196,0
263792,"Male",58,"41","1-2 Year","Yes",43721,65,0
257020,"Female",24,"8","< 1 Year","No",36323,248,0
331920,"Male",28,"50","< 1 Year","No",46341,131,0
222497,"Female",72,"28","1-2 Year","Yes",65179,198,0
176772,"Male",40,"8","1-2 Year","Yes",2630,177,0
73689,"Female",48,"28","1-2 Year","Yes",2630,294,1
88714,"Female",28,"28","< 1 Year","Yes",43758,289,0
20312,"Female",50,"28","1-2 Year","Yes",34704,240,1
151187,"Female",22,"15","< 1 Year","Yes",29404,150,0
252008,"Female",43,"28","1-2 Year","Yes",47971,71,1
328319,"Female",41,"46","1-2 Year","Yes",25198,279,0
97568,"Female",34,"30","1-2 Year","No",27393,120,0
350436,"Male",57,"30","1-2 Year","Yes",26385,127,0
102474,"Female",24,"41","< 1 Year","Yes",38389,127,0
62884,"Female",26,"41","< 1 Year","No",20504,263,0
22718,"Male",25,"50","< 1 Year","No",39079,209,0
80468,"Female",25,"29","< 1 Year","Yes",30252,102,1
236703,"Male",46,"28","1-2 Year","Yes",32743,277,0
333120,"Male",21,"8","< 1 Year","Yes",41644,189,0
311194,"Female",28,"30","< 1 Year","No",2630,66,0
190190,"Female",26,"28","< 1 Year","No",64764,188,0
335734,"Female",56,"8","1-2 Year","Yes",2630,66,0
114116,"Male",20,"15","< 1 Year","Yes",28536,120,0
289528,"Male",50,"28","> 2 Years","Yes",49705,202,0
328992,"Female",26,"41","< 1 Year","No",25904,125,0
87147,"Male",28,"30","< 1 Year","No",28362,67,0
128610,"Male",49,"28","1-2 Year","Yes",56576,208,1
200620,"Male",23,"15","< 1 Year","Yes",77773,82,0
181952,"Female",27,"28","< 1 Year","No",72393,220,0
14179,"Female",27,"28","1-2 Year","Yes",2630,32,0
294315,"Male",44,"28","1-2 Year","Yes",2630,154,0
250850,"Female",28,"41","< 1 Year","No",30514,150,0
155171,"Female",23,"3","< 1 Year","No",2630,97,0
312245,"Female",45,"28","> 2 Years","Yes",45209,92,0
244413,"Male",23,"30","< 1 Year","No",32388,290,0
171845,"Male",70,"28","1-2 Year","No",49377,236,0
220048,"Female",28,"15","< 1 Year","No",31646,174,0
334544,"Female",25,"15","< 1 Year","No",39141,214,0
16422,"Female",47,"28","1-2 Year","Yes",22539,275,0
215740,"Male",24,"29","< 1 Year","Yes",27976,130,1
231835,"Female",23,"28","< 1 Year","No",38487,107,0
200421,"Male",47,"8","1-2 Year","No",62543,72,0
141885,"Female",40,"11","1-2 Year","Yes",31366,243,0
268057,"Female",31,"11","< 1 Year","No",35057,78,0
39692,"Male",22,"28","< 1 Year","No",28630,34,0
